date,ville,latitude,longitude,descr_cat_veh,descr_agglo,descr_athmo,descr_lum,descr_etat_surf,age,place,descr_dispo_secu,descr_grav
2794,4789,47.1333,-1.75,0,1,3,3,7,20,0,14,2
2258,6724,45.3833,1.36667,2,1,3,1,7,47,0,4,2
3383,6132,43.6833,4.43333,0,1,3,0,7,55,0,14,2
3383,6132,43.6833,4.43333,0,1,3,0,7,43,0,14,2
3484,426,48.0,1.23333,0,1,3,4,7,60,0,14,2
3970,3988,45.3167,1.76667,2,1,3,4,7,72,0,11,2
5693,5451,47.2667,-0.083333,0,1,3,0,7,38,0,14,2
6007,5255,44.2,4.15,2,1,3,4,7,16,0,11,2
4264,5150,43.9667,4.68333,0,1,3,4,2,51,0,14,2
473,1995,48.4167,4.58333,0,1,6,4,8,29,1,14,2
473,1995,48.4167,4.58333,0,1,6,4,8,53,0,14,2
3980,941,48.4,4.46667,0,1,3,4,7,2,3,12,2
3980,941,48.4,4.46667,0,1,3,4,7,5,3,12,2
3980,941,48.4,4.46667,0,1,3,4,7,7,7,14,2
3980,941,48.4,4.46667,0,1,3,4,7,4,2,12,2
3980,941,48.4,4.46667,0,1,3,4,7,30,0,14,2
6007,1360,48.3333,4.7,2,1,3,4,7,19,0,11,2
6640,874,48.1167,3.88333,0,1,3,3,7,27,0,14,2
6640,874,48.1167,3.88333,0,1,3,3,7,44,0,14,2
5685,5743,48.2333,4.61667,0,1,3,4,7,22,1,14,2
6397,4854,48.4167,4.45,0,1,5,4,6,29,0,14,2
6397,4854,48.4167,4.45,0,1,5,4,6,21,0,14,2
4874,6249,48.2667,4.1,0,1,3,3,7,34,0,14,2
4686,1657,49.85,2.63333,0,1,3,3,7,48,0,14,2
4275,619,48.5333,6.26667,2,1,3,3,7,25,0,11,2
4275,619,48.5333,6.26667,0,1,3,3,7,46,0,14,2
5913,5011,43.1587,6.46167,2,1,3,4,7,42,0,11,2
5913,5011,43.1587,6.46167,2,1,3,4,7,34,0,11,2
4434,7159,43.6234,6.70223,0,1,3,3,7,26,0,8,2
4788,6885,43.3,6.63333,0,1,3,4,7,56,0,14,2
4788,6885,43.3,6.63333,0,1,3,4,7,70,0,14,2
5060,7163,43.4,5.93333,0,1,3,4,7,89,0,14,2
598,4544,46.1667,2.01667,0,1,3,3,7,25,0,14,2
2875,7083,42.6333,2.75,2,1,3,4,7,16,0,11,2
3777,7281,42.4667,1.93333,2,1,3,4,7,15,0,11,2
2730,7830,42.65,2.53333,0,1,3,4,7,20,0,14,2
2730,7830,42.65,2.53333,0,1,3,4,7,67,0,14,2
5920,5995,49.0167,4.41667,2,1,3,4,7,34,0,11,2
3075,3722,43.3333,1.61667,0,1,6,4,6,54,0,14,2
3451,3926,49.4167,2.65,0,1,0,3,7,82,0,14,2
6118,383,49.3833,2.58333,0,1,5,4,6,72,0,14,2
6582,4461,42.6833,2.88333,0,1,4,4,6,63,0,14,2
2575,3430,46.8667,-1.1,2,1,3,4,7,47,0,11,2
3112,284,46.9667,-1.0,0,1,3,3,7,19,0,14,2
4804,4072,46.5833,-1.51667,0,1,3,3,7,40,0,14,2
5679,4072,46.5833,-1.51667,0,1,3,0,7,28,0,14,2
5679,4072,46.5833,-1.51667,0,1,3,0,7,50,0,14,2
4340,7911,46.5667,-0.783333,0,1,3,4,7,20,0,14,2
4340,7911,46.5667,-0.783333,0,1,3,4,7,65,0,14,2
1961,4609,48.4667,7.71667,0,1,1,4,7,78,0,14,2
1122,3960,48.5333,7.46667,0,1,1,3,6,67,0,14,2
1607,7117,44.3833,0.316667,0,1,5,4,6,56,0,14,2
2400,3139,47.1333,0.783333,0,1,3,0,8,54,0,14,2
2264,2716,46.4833,6.06667,0,1,6,3,8,26,0,14,2
973,7434,46.9833,5.61667,0,1,1,4,7,94,0,14,2
3885,2118,47.0333,5.56667,0,1,3,4,7,53,0,14,2
4801,4865,46.55,5.58333,0,1,5,0,6,19,0,14,2
5149,1938,46.3667,5.71667,0,1,3,4,7,26,0,14,2
6172,776,47.1,5.5,0,1,3,3,7,27,0,14,2
1753,7288,43.3583,-1.7,0,1,8,4,6,51,0,14,2
7578,4607,49.0167,4.06667,0,1,3,4,7,26,3,14,2
7578,4607,49.0167,4.06667,0,1,3,4,7,57,2,14,2
7578,4607,49.0167,4.06667,0,1,3,4,7,82,1,14,2
7578,4607,49.0167,4.06667,0,1,3,4,7,68,1,14,2
4539,6554,43.35,-1.55,0,1,4,4,6,77,0,14,2
4539,6554,43.35,-1.55,0,1,4,4,6,53,0,14,2
2923,3357,44.5167,0.033333,0,1,5,4,6,63,0,14,2
5154,7305,43.9333,2.85,0,1,3,4,7,86,0,14,2
6374,6645,44.4,2.03333,0,1,6,4,2,21,0,14,2
1170,5239,50.7,3.16667,0,1,3,4,6,46,0,7,2
1170,5239,50.7,3.16667,0,1,3,4,6,30,0,7,2
238,5239,50.7,3.16667,2,1,6,4,7,44,0,3,2
2068,4069,50.7,2.83333,0,1,3,4,7,83,0,14,2
2079,763,50.2,4.03333,0,1,3,0,7,53,0,14,2
2079,763,50.2,4.03333,0,1,3,0,7,36,0,14,2
3174,7946,50.7,3.21667,0,1,3,1,7,77,0,7,2
2583,634,50.6667,3.15,0,1,3,4,7,49,0,7,2
4048,3078,50.3,3.48333,0,1,3,3,7,21,0,14,2
4055,5239,50.7,3.16667,0,1,3,1,7,41,0,7,2
4159,3039,50.6714,3.21445,0,1,3,4,7,7,3,9,2
4159,3039,50.6714,3.21445,0,1,3,4,7,34,0,7,2
4159,3039,50.6714,3.21445,0,1,3,4,7,5,2,9,2
4159,3039,50.6714,3.21445,0,1,3,4,7,35,1,7,2
8565,2282,46.7333,-0.25,2,1,3,4,7,16,0,11,2
8945,2182,46.2,-0.583333,0,1,3,4,6,39,0,14,2
8945,2182,46.2,-0.583333,0,1,3,4,6,44,0,14,2
3132,6269,48.5167,0.533333,0,1,5,0,6,37,0,14,2
2362,292,48.65,0.766667,0,1,3,4,6,59,0,14,2
1405,604,45.7167,5.25,0,1,3,3,6,53,0,14,2
1104,2571,45.1167,5.7,2,1,3,3,7,27,0,11,2
307,6636,45.6333,5.11667,0,1,2,4,3,36,0,14,2
1933,2224,45.6333,5.15,0,1,3,3,7,59,0,14,2
3167,4522,44.95,5.76667,0,1,3,4,0,55,0,14,2
2822,5074,45.4667,4.83333,0,1,3,1,7,29,0,14,2
6751,4849,42.9923,-0.0730556,0,1,3,4,7,43,0,14,2
236,3289,43.4333,0.583333,0,1,3,4,7,20,0,14,2
2041,4695,43.5312,0.844722,0,1,1,4,6,37,0,14,2
8407,6073,44.0667,2.98333,2,1,3,4,7,15,0,11,2
6871,7750,44.4,0.716667,0,1,4,4,6,43,0,14,2
8543,6859,44.3667,0.15,0,1,3,3,7,36,0,14,2
3348,7881,45.6333,5.9,0,1,3,4,7,27,0,14,2
3169,6520,45.2667,6.33333,2,1,7,4,7,20,0,11,2
3780,1231,45.2464,6.30251,0,1,2,4,8,58,0,14,2
2561,6083,47.0,2.1,0,1,3,4,7,56,0,14,2
3686,4334,46.95,1.31667,0,1,1,4,7,46,0,14,2
8425,2741,43.9667,-1.08333,0,1,3,4,7,90,0,14,2
8425,2741,43.9667,-1.08333,0,1,3,4,7,43,0,14,2
5582,1606,45.7167,5.95,0,1,3,4,7,20,0,14,2
5399,3952,46.0333,-0.833333,0,1,3,4,7,84,0,14,2
6189,6501,46.2167,-1.03333,0,1,3,4,7,32,0,14,2
6189,6501,46.2167,-1.03333,0,1,3,4,7,32,0,14,2
6948,6907,47.675,7.36667,0,1,3,4,7,84,0,14,2
8184,4978,47.4667,7.36667,2,1,3,4,7,44,0,11,2
8561,5827,45.2333,1.36667,0,1,3,4,7,90,0,14,2
43,4386,48.8925,2.3444,2,0,3,1,6,21,1,11,2
1434,4461,42.6833,2.88333,2,0,3,4,7,35,0,11,2
598,3200,46.5345,0.782223,2,0,3,1,7,27,0,11,2
5514,4383,48.8412,2.3002,2,0,3,1,7,43,0,3,2
89,7835,47.5833,1.38333,2,0,3,1,7,19,0,11,2
384,5629,47.7833,6.98333,0,0,0,1,8,23,0,14,2
313,4078,43.8333,4.35,2,0,3,0,7,17,0,11,2
3159,3710,44.0833,4.75,6,0,3,4,7,14,0,4,2
1283,7397,43.6,5.96667,0,0,6,4,6,29,0,14,2
1283,7397,43.6,5.96667,0,0,6,4,6,56,0,14,2
1521,6712,45.6939,-0.508333,2,0,5,3,6,21,0,11,2
1013,6183,45.95,-0.516667,2,0,3,1,7,16,0,11,2
2213,7025,46.0667,-1.0,0,0,3,4,7,22,0,14,2
1708,6732,45.6667,-1.01667,2,0,3,1,7,17,0,11,2
1333,4804,47.0833,-0.083333,0,0,3,1,7,50,0,14,2
3948,3285,47.7833,7.0,0,0,3,4,7,67,0,14,2
1805,694,48.55,6.38333,0,0,3,4,7,62,0,14,2
1943,5871,49.2614,3.98584,0,0,3,1,0,40,0,14,2
1089,1091,48.9667,4.31667,2,0,6,0,7,20,0,11,2
3189,1376,49.1667,1.33333,0,0,3,1,7,34,0,14,2
2346,514,49.3333,0.616667,0,0,2,4,8,37,0,14,2
513,5347,45.9333,6.63333,0,0,6,1,8,65,0,14,2
4498,6852,45.4,3.33333,2,0,3,1,7,23,0,11,2
4498,6852,45.4,3.33333,0,0,3,1,7,41,0,14,2
3278,5347,45.9333,6.63333,2,0,3,1,7,16,0,11,2
4135,415,48.2,4.2,0,0,3,3,7,57,0,14,2
2420,4041,48.0333,4.41667,0,0,2,4,3,53,0,8,2
3728,2243,43.7,1.81667,0,0,3,1,7,44,0,14,2
4968,107,49.2,0.716667,2,0,3,4,7,58,0,11,2
5501,1846,49.3,1.35,0,0,3,4,7,41,0,14,2
2030,5402,49.0,2.38333,2,0,3,0,7,25,0,11,2
312,2997,43.6833,4.13333,2,0,3,4,7,27,0,11,2
186,3715,43.6667,3.85,0,0,3,4,7,20,0,14,2
847,3772,43.6,3.88333,2,0,3,1,7,21,0,11,2
1194,5584,43.2833,3.28333,2,0,3,1,7,18,0,11,2
290,6064,45.6,5.63333,0,1,2,4,3,34,0,14,1
2144,5082,42.6084,2.39972,0,1,3,4,7,20,0,14,1
1122,7281,42.4667,1.93333,0,1,3,3,7,57,0,14,1
2121,3050,48.3833,-3.3,0,1,3,4,7,56,0,14,1
256,6335,48.05,1.98333,0,1,2,3,3,35,0,14,1
2212,4872,44.5167,3.91667,0,1,1,0,8,50,0,14,1
1023,3833,49.3,2.93333,0,1,3,3,0,39,0,14,1
504,5233,49.5833,2.08333,0,1,2,4,8,31,0,14,1
228,398,49.2667,2.36667,0,1,2,4,3,30,0,14,1
228,398,49.2667,2.36667,0,1,2,4,3,61,1,14,1
402,1343,49.3833,2.08333,0,1,2,4,8,39,0,14,1
266,4499,44.1167,3.83333,0,1,3,3,7,43,0,14,1
1250,765,43.9333,4.31667,1,1,3,3,7,35,0,14,1
2144,7979,47.8167,7.25,0,1,3,4,7,53,0,14,1
1338,2139,48.4667,3.43333,1,1,0,3,8,52,0,14,1
865,1236,49.1667,-0.583333,1,1,0,0,8,25,0,14,1
807,4738,49.3,0.183333,0,1,5,4,6,22,0,14,1
887,3299,49.25,-0.366667,0,1,0,4,8,50,0,14,1
887,3299,49.25,-0.366667,0,1,0,4,8,24,0,14,1
1385,5833,43.5167,2.1,0,1,3,4,7,62,0,14,1
957,4546,47.8167,-1.95,0,1,1,0,7,49,0,14,1
1751,6398,44.1667,4.08333,0,1,3,4,7,54,0,14,1
166,5786,44.2333,4.45,0,1,3,3,7,22,0,14,1
692,6208,44.2333,4.13333,0,1,7,4,6,34,0,14,1
3993,5977,43.8,4.23333,0,1,3,3,7,62,0,14,1
1866,7094,45.5,6.91667,0,1,2,3,3,23,0,14,1
731,5144,43.3,6.08333,0,1,3,4,6,39,0,14,1
700,2602,46.0833,-0.916667,0,1,0,4,8,68,0,14,1
1058,7402,44.8333,0.666667,0,1,3,4,7,49,0,14,1
1994,902,48.6833,5.85,0,1,3,4,7,37,0,14,1
1994,902,48.6833,5.85,0,1,3,4,7,10,1,14,1
3886,6485,48.6333,6.3,0,1,3,4,6,50,0,7,1
3057,1596,45.1833,4.18333,0,1,3,0,6,51,0,14,1
3434,5145,45.2167,3.93333,0,1,1,4,6,60,0,14,1
1652,7829,49.0167,3.9,0,1,6,3,6,44,0,14,1
458,5079,46.3333,6.56667,0,1,0,1,6,24,0,14,1
458,5079,46.3333,6.56667,0,1,0,1,6,29,0,14,1
1001,7344,48.6167,4.9,0,1,3,4,7,46,0,14,1
3067,3232,46.0667,6.53333,0,1,2,4,3,50,0,14,1
3100,7306,46.3333,6.68333,0,1,2,3,3,21,0,14,1
2966,4700,48.0667,4.46667,0,1,3,3,7,22,0,14,1
2509,4971,43.8333,1.75,0,1,3,4,7,26,0,14,1
5339,6837,43.9667,2.06667,0,1,3,4,7,19,0,14,1
3792,7430,49.0833,4.21667,0,1,3,3,6,20,3,14,1
3792,7430,49.0833,4.21667,0,1,3,3,6,15,2,14,1
3908,6963,48.8333,3.75,0,1,3,3,7,26,0,14,1
390,7341,47.4167,4.9,0,1,0,0,8,33,0,14,1
1242,2183,46.95,4.68333,0,1,0,3,6,21,0,14,1
1648,7604,43.4833,3.8,0,1,3,3,7,37,0,14,1
646,5456,43.8333,3.91667,0,1,7,4,7,59,0,14,1
2356,5978,48.6333,4.95,0,1,5,4,6,34,0,14,1
337,2454,43.6333,1.6,0,1,6,4,7,46,0,14,1
1859,4968,43.5848,1.52611,0,1,5,3,6,22,0,14,1
1419,7141,43.6,1.43333,0,1,3,1,7,31,0,14,1
6596,5451,47.2667,-0.083333,2,1,3,4,7,16,0,11,1
6596,5451,47.2667,-0.083333,2,1,3,4,7,16,1,11,1
6072,2890,47.3781,-0.108056,6,1,3,4,7,73,0,11,1
6072,2890,47.3781,-0.108056,6,1,3,4,7,72,0,11,1
3059,4277,48.4333,3.75,0,1,2,0,3,31,0,14,1
5685,5743,48.2333,4.61667,0,1,3,4,7,20,0,14,1
4808,2974,46.9,-0.333333,0,1,5,3,6,41,0,14,1
4739,2201,43.1,5.88333,2,1,3,3,7,20,0,11,1
5060,7163,43.4,5.93333,0,1,3,4,7,32,0,14,1
4246,1207,49.1667,2.68333,2,1,3,4,7,52,0,11,1
4246,1207,49.1667,2.68333,2,1,3,4,7,13,1,11,1
6582,4461,42.6833,2.88333,0,1,4,4,6,19,1,14,1
6582,4461,42.6833,2.88333,0,1,4,4,6,22,0,14,1
6582,4461,42.6833,2.88333,0,1,4,4,6,60,1,14,1
5898,7129,42.75,2.98333,0,1,3,4,7,50,0,14,1
5898,7129,42.75,2.98333,0,1,3,4,7,25,0,14,1
3112,284,46.9667,-1.0,0,1,3,3,7,25,0,14,1
4570,6851,46.6167,-1.58333,0,1,3,3,7,56,0,14,1
4570,6851,46.6167,-1.58333,0,1,3,3,7,51,0,14,1
4856,2178,46.6667,-1.43333,0,1,3,4,7,67,0,14,1
1122,3960,48.5333,7.46667,0,1,1,3,6,47,0,14,1
5583,2957,48.0667,-0.633333,0,1,3,4,7,38,0,14,1
2264,2716,46.4833,6.06667,0,1,6,3,8,25,0,14,1
5149,1938,46.3667,5.71667,0,1,3,4,7,48,0,14,1
5682,2455,47.15,5.63333,0,1,3,4,7,20,0,14,1
1753,7288,43.3583,-1.7,0,1,8,4,6,66,0,14,1
2842,1753,43.3583,-1.775,2,1,4,3,6,23,0,11,1
6375,6554,43.35,-1.55,0,1,4,4,6,63,0,14,1
2923,3357,44.5167,0.033333,0,1,5,4,6,35,0,14,1
4048,3078,50.3,3.48333,0,1,3,3,7,19,1,14,1
9007,1753,43.3583,-1.775,0,1,4,4,6,20,0,14,1
2362,292,48.65,0.766667,0,1,3,4,6,47,0,14,1
1120,2571,45.1167,5.7,0,1,3,3,7,22,0,14,1
1120,2571,45.1167,5.7,0,1,3,3,7,20,0,14,1
307,6636,45.6333,5.11667,0,1,2,4,3,35,0,14,1
3342,2275,45.0333,5.76667,0,1,0,0,8,27,0,14,1
3167,4522,44.95,5.76667,0,1,3,4,0,41,0,14,1
2822,5074,45.4667,4.83333,0,1,3,1,7,58,0,14,1
2594,3709,44.9667,5.7,0,1,4,3,6,42,0,14,1
3677,1603,45.1667,5.71667,0,1,3,1,6,45,1,14,1
3677,1603,45.1667,5.71667,0,1,3,1,6,46,0,14,1
8138,5926,47.3333,-0.183333,0,1,3,3,7,54,0,14,1
8246,1864,43.2333,0.00166667,0,1,3,4,7,41,0,14,1
8246,1864,43.2333,0.00166667,0,1,3,4,7,16,1,14,1
8246,1864,43.2333,0.00166667,0,1,3,4,7,41,0,14,1
236,3289,43.4333,0.583333,0,1,3,4,7,37,0,14,1
236,3289,43.4333,0.583333,0,1,3,4,7,22,1,14,1
1845,4094,43.7667,-0.033333,0,1,5,4,6,69,0,14,1
1845,4094,43.7667,-0.033333,5,1,5,4,6,39,0,8,1
6871,7750,44.4,0.716667,0,1,4,4,6,56,0,14,1
9120,4731,44.2333,0.683333,0,1,5,4,6,25,0,14,1
2561,6083,47.0,2.1,0,1,3,4,7,30,0,14,1
3686,4334,46.95,1.31667,0,1,1,4,7,32,0,14,1
4278,554,45.7167,-0.583333,2,1,3,3,7,38,0,11,1
6948,6907,47.675,7.36667,0,1,3,4,7,38,0,14,1
1894,4386,48.8925,2.3444,2,0,3,4,7,19,0,11,1
43,4386,48.8925,2.3444,2,0,3,1,6,28,0,11,1
743,4380,48.8352,2.4458,2,0,3,0,6,27,0,11,1
743,4380,48.8352,2.4458,6,0,3,0,6,67,0,3,1
626,4380,48.8352,2.4458,0,0,3,4,7,30,0,14,1
401,4382,48.8296,2.3267,2,0,3,4,7,34,0,11,1
401,4382,48.8296,2.3267,2,0,3,4,7,29,0,11,1
557,4378,48.8761,2.3602,6,0,3,4,7,38,0,3,1
670,4380,48.8352,2.4458,2,0,3,1,7,25,0,3,1
504,4381,48.8283,2.3627,0,0,3,4,7,40,0,14,1
28,4387,48.8817,2.3834,0,0,6,4,6,49,0,14,1
2470,4380,48.8352,2.4458,2,0,0,4,0,30,0,11,1
2520,4388,48.8632,2.4001,2,0,3,1,6,26,0,11,1
2572,4374,48.8493,2.3324,2,0,6,4,6,27,0,11,1
3859,4371,48.8637,2.359,0,0,3,1,7,29,0,7,1
1233,7083,42.6333,2.75,0,0,3,4,7,79,0,14,1
1233,7083,42.6333,2.75,2,0,3,4,7,19,0,11,1
2194,5874,48.5167,-2.78333,0,0,3,1,7,27,1,14,1
2194,5874,48.5167,-2.78333,0,0,3,1,7,25,0,14,1
1712,4667,47.9833,-4.18333,2,0,3,0,7,16,0,11,1
661,6399,48.5833,-3.83333,0,0,3,1,7,26,0,14,1
661,6399,48.5833,-3.83333,0,0,3,1,7,34,1,14,1
661,6399,48.5833,-3.83333,0,0,3,1,7,32,0,14,1
661,6399,48.5833,-3.83333,0,0,3,1,7,2,2,14,1
153,5400,47.95,1.88333,0,0,3,1,7,35,0,7,1
590,4246,47.9167,1.9,0,0,3,4,7,43,0,7,1
494,1185,47.9333,1.91667,0,0,3,4,7,42,0,14,1
956,5400,47.95,1.88333,0,0,3,0,8,36,1,14,1
4620,4388,48.8632,2.4001,2,0,3,4,7,36,4,11,1
4620,4388,48.8632,2.4001,2,0,3,4,7,34,0,11,1
6614,4388,48.8632,2.4001,2,0,3,4,7,17,0,3,1
6239,4388,48.8632,2.4001,2,0,3,4,7,20,0,11,1
1410,1323,49.2833,2.91667,0,0,3,1,6,23,0,14,1
593,7835,47.5833,1.38333,0,0,2,1,3,35,1,14,1
558,7635,47.8,7.13333,0,0,3,4,7,78,0,14,1
518,1887,48.1,7.3,2,0,3,1,7,19,0,11,1
2267,6342,48.65,-2.01667,0,0,3,1,7,1,3,12,1
48,5058,48.0833,-1.68333,0,0,3,1,7,29,2,14,1
2657,5451,47.2667,-0.083333,0,0,3,4,7,48,0,14,1
7197,4388,48.8632,2.4001,2,0,5,4,6,25,0,11,1
7254,4377,48.876,2.3375,2,0,3,1,7,30,0,11,1
7604,4387,48.8817,2.3834,0,0,5,1,6,37,1,14,1
8545,4385,48.8872,2.3075,0,0,3,1,7,31,0,14,1
9131,4383,48.8412,2.3002,2,0,3,4,7,38,0,11,1
1754,5900,44.0833,4.08333,0,0,3,4,7,26,0,14,1
1754,5900,44.0833,4.08333,0,0,3,4,7,22,0,14,1
3045,7741,43.9664,4.79584,0,0,3,1,7,28,0,14,1
1698,2201,43.1,5.88333,2,0,3,4,7,17,0,11,1
2017,2201,43.1,5.88333,2,0,3,1,7,31,0,11,1
2017,2201,43.1,5.88333,2,0,3,1,7,21,1,11,1
1353,7138,43.1167,5.93333,0,0,3,4,6,42,0,7,1
104,4453,46.15,-1.08333,2,0,3,1,7,52,0,11,1
11,2181,46.1667,-1.15,0,0,3,1,7,73,0,14,1
11,2181,46.1667,-1.15,0,0,3,1,7,66,1,14,1
2665,4692,46.5833,0.333333,2,0,3,4,7,17,0,11,1
99,3967,48.6833,6.2,2,0,5,1,6,25,0,14,1
1805,694,48.55,6.38333,0,0,3,4,7,20,0,14,1
1757,7778,48.6667,6.15,0,0,3,4,7,33,0,14,1
3835,2467,48.6833,6.15,0,0,5,4,6,71,0,14,1
3835,2467,48.6833,6.15,0,0,5,4,6,52,0,14,1
1089,1091,48.9667,4.31667,2,0,6,0,7,22,1,11,1
3189,1376,49.1667,1.33333,0,0,3,1,7,48,0,14,1
2928,5322,45.75,-0.633333,0,0,3,4,6,75,0,14,1
2928,5322,45.75,-0.633333,0,0,3,4,6,39,0,14,1
3191,2181,46.1667,-1.15,2,0,3,1,7,57,0,11,1
4045,2181,46.1667,-1.15,2,0,3,1,7,63,0,11,1
171,5402,49.0,2.38333,2,0,3,1,7,22,0,11,1
164,4767,49.05,2.1,0,0,2,1,3,26,1,7,1
164,4767,49.05,2.1,0,0,2,1,3,26,0,7,1
164,4767,49.05,2.1,0,0,2,1,3,25,2,7,1
730,507,48.9833,2.2,0,0,6,4,7,47,1,14,1
537,3772,43.6,3.88333,0,0,5,1,6,42,1,14,1
1993,3772,43.6,3.88333,2,0,3,4,7,26,0,11,1
1993,3772,43.6,3.88333,2,0,3,4,7,20,0,4,0
2186,3772,43.6,3.88333,0,0,3,1,7,24,0,14,0
1914,3772,43.6,3.88333,0,0,3,4,7,67,0,14,0
2367,338,48.1167,5.13333,0,0,3,4,7,44,0,14,0
5507,5324,47.8333,5.33333,0,0,3,3,7,47,0,14,0
1424,7141,43.6,1.43333,0,0,3,1,7,43,0,14,0
2207,7141,43.6,1.43333,0,0,3,1,7,20,0,7,0
1662,7141,43.6,1.43333,0,0,5,1,6,38,0,14,0
1662,7141,43.6,1.43333,0,0,5,1,6,53,0,14,0
2160,3103,47.8167,-2.38333,0,0,3,4,7,75,0,14,0
4620,2748,46.0167,0.783333,0,0,3,4,7,32,0,14,0
4723,5451,47.2667,-0.083333,0,0,3,4,7,47,0,7,0
5557,3500,43.7833,4.3,0,0,3,4,7,43,0,14,0
1097,7899,48.0833,4.23333,0,0,5,2,7,20,0,14,0
2112,3563,48.4333,4.38333,0,0,3,4,7,1,3,12,0
6085,2467,48.6833,6.15,0,0,3,0,7,24,0,14,0
6398,297,48.6333,5.83333,0,0,3,4,7,50,0,14,0
4385,2201,43.1,5.88333,0,0,3,4,7,47,0,7,0
4836,7138,43.1167,5.93333,0,0,3,4,7,43,0,7,0
4422,7138,43.1167,5.93333,0,0,3,1,7,30,0,7,0
4034,1205,42.4983,2.03472,0,0,3,4,7,31,0,14,0
11409,4372,48.8566,2.3522,0,0,6,4,7,64,0,14,0
11412,4375,48.8567,2.3208,0,0,3,4,7,85,0,14,0
10287,4371,48.8637,2.359,0,0,0,1,6,66,0,7,0
10543,4378,48.8761,2.3602,2,0,3,4,7,26,0,11,0
10397,4376,48.8722,2.3124,0,0,3,1,7,48,0,14,0
11126,4375,48.8567,2.3208,0,0,3,4,7,31,0,7,0
11586,4374,48.8493,2.3324,0,0,3,1,7,33,0,7,0
9159,4386,48.8925,2.3444,0,0,3,1,7,29,0,7,0
9675,4385,48.8872,2.3075,0,0,3,4,7,47,0,14,0
2448,7141,43.6,1.43333,0,0,3,1,7,24,0,14,0
3258,1179,49.25,2.58333,0,0,3,4,7,49,0,14,0
6328,99,49.3667,2.43333,0,0,5,4,6,24,0,14,0
5724,214,49.3833,2.5,1,0,3,4,7,59,0,14,0
5599,1758,49.2,2.05,0,0,3,3,7,58,0,14,0
4247,2027,46.7242,1.65167,0,0,3,4,7,61,0,14,0
4679,2178,46.6667,-1.43333,0,0,3,1,7,27,2,14,0
4679,2178,46.6667,-1.43333,0,0,3,1,7,19,0,14,0
4679,2178,46.6667,-1.43333,0,0,3,1,7,21,1,14,0
4991,7296,45.55,2.31667,0,0,3,4,7,41,0,14,0
2140,6912,48.5833,7.75,0,0,3,4,7,64,0,14,0
819,3228,44.5,0.166667,1,0,3,4,7,36,0,14,0
5941,6459,47.8833,-1.13333,0,0,3,1,7,26,0,14,0
8358,739,46.7667,5.46667,0,0,3,4,7,64,0,14,0
8869,5773,46.4333,5.35,0,0,3,4,7,19,0,14,0
592,2731,43.3333,-0.416667,0,0,3,4,7,55,0,7,0
611,4403,43.3,-0.366667,0,0,3,1,3,37,0,14,0
1629,6843,43.0,-0.816667,0,0,3,4,6,45,0,14,0
1955,7299,43.4,-1.45,0,0,5,4,6,43,0,14,0
7567,7779,49.1333,4.2,0,0,3,4,7,28,0,14,0
7856,1902,49.35,4.2,0,0,3,4,7,8,0,14,0
2323,1753,43.3583,-1.775,0,0,3,1,7,28,0,14,0
2331,8,43.4833,-1.48333,0,0,3,1,6,39,0,14,0
8167,7288,43.3583,-1.7,0,0,3,4,7,24,0,14,0
9012,25,43.4833,-1.56667,0,0,3,4,7,44,0,14,0
9070,1716,43.3833,-1.3,0,0,7,4,7,28,0,14,0
6002,3168,44.4667,2.46667,0,0,3,4,7,76,0,14,0
2228,6179,50.7667,2.71667,0,0,3,4,7,23,0,14,0
601,5641,50.3667,3.11667,0,0,3,1,7,57,0,14,0
2150,2629,50.4667,3.4,0,0,7,4,7,48,0,14,0
291,685,50.5667,3.21667,0,0,3,4,7,27,0,14,0
1903,3303,50.2833,3.96667,0,0,3,4,7,64,0,14,0
3425,3303,50.2833,3.96667,1,0,5,4,6,43,0,14,0
7045,4079,46.3167,-0.466667,0,0,3,4,7,45,0,14,0
6951,3365,46.2167,-0.133333,0,0,3,4,7,21,0,14,0
7735,5039,49.25,4.03333,2,0,3,4,7,26,4,11,0
2954,1603,45.1667,5.71667,0,0,3,4,7,37,1,14,0
2954,1603,45.1667,5.71667,4,0,3,4,7,36,0,0,0
5104,6979,43.2333,0.083333,0,0,3,1,7,20,0,14,0
5144,3943,48.05,7.13333,0,0,3,4,7,56,0,14,0
5585,1883,47.7833,7.33333,0,0,3,4,7,68,0,14,0
6367,1883,47.7833,7.33333,0,0,5,4,6,33,0,14,0
4572,7117,44.3833,0.316667,0,0,3,0,6,52,0,14,0
5918,5264,45.6333,-1.03333,0,0,3,4,7,29,0,14,0
5918,5264,45.6333,-1.03333,2,0,3,4,7,22,0,11,0
4274,5149,45.9333,-0.983333,0,0,3,1,7,26,0,14,0
6246,6930,46.1,-0.75,0,0,3,4,7,31,0,7,0
6784,5093,47.7833,7.28333,0,0,3,4,7,37,0,14,0
8344,2402,48.15,7.16667,1,0,3,4,7,50,0,14,0
9061,6945,47.6333,7.3,0,0,3,4,7,61,0,14,0
3196,3764,49.0,2.33333,0,0,3,1,7,20,0,14,0
3260,872,49.0,2.28333,0,0,3,4,7,42,0,14,0
8561,5827,45.2333,1.36667,4,1,3,4,7,40,0,2,0
9043,6778,45.2167,1.45,0,1,5,4,7,20,0,14,0
2032,1375,43.9333,-0.366667,0,1,1,4,7,29,0,14,0
